Species,Long,Lat,Source
Propithecus verreauxi,44.7480960324,-20.0271370697,inat
Propithecus verreauxi,47.4633581301,-18.8808379529,inat
Propithecus verreauxi,44.7211326225,-18.955248921,inat
Propithecus verreauxi,46.9057000088,-16.2267369001,inat
Propithecus verreauxi,47.8042661834,-13.4184515202,inat
Propithecus verreauxi,47.2413396713,-14.9748466915,inat
Propithecus verreauxi,45.3803111145,-22.4680156567,inat
Propithecus verreauxi,46.3912991058,-25.0501546859,inat
Propithecus verreauxi,46.4597670454,-16.2734673206,inat
Propithecus verreauxi,44.7903179598,-20.1239789386,inat
Propithecus verreauxi,46.3969920107,-25.1084174479,inat
Propithecus verreauxi,46.3426617473,-25.1223178529,inat
Propithecus verreauxi,44.8411853727,-19.0090755779,inat
Propithecus verreauxi,44.7749241599,-22.8745666104,inat
Propithecus verreauxi,45.394021386,-21.5785002017,inat
Propithecus verreauxi,45.40045542,-20.6827648618,inat
Propithecus verreauxi,45.5353159347,-20.7731428567,inat
Propithecus verreauxi,47.2552008293,-18.9257979812,inat
Propithecus verreauxi,46.2532711696,-25.1918417095,inat
Propithecus verreauxi,47.9222778304,-13.5543227998,inat
Propithecus verreauxi,45.3304901185,-22.5309552561,inat
Propithecus verreauxi,44.6417959444,-22.8461922716,inat
Propithecus verreauxi,-81.7309048714,30.4180880177,inat
Propithecus verreauxi,44.744676883,-22.878410209,inat
Propithecus verreauxi,44.7998138415,-22.8892467992,inat
Propithecus verreauxi,47.8846684209,-18.9072928316,inat
Propithecus verreauxi,44.728922222,-20.0522544172,inat
Propithecus verreauxi,46.9347698984,-16.3610697508,inat
Propithecus verreauxi,44.6373367383,-19.0961250187,inat
Propithecus verreauxi,45.3324447111,-22.4498436867,inat
Propithecus verreauxi,44.6463533527,-22.9566400365,inat
Propithecus verreauxi,45.2362253789,-22.5038447842,inat
Propithecus verreauxi,47.26318707,-18.8282424052,inat
Propithecus verreauxi,46.9109221199,-16.3855471779,inat
Propithecus verreauxi,46.2712712454,-25.1509367429,inat
Propithecus verreauxi,47.353725917,-18.9139858961,inat
Propithecus verreauxi,44.7047972611,-22.8564369291,inat
Propithecus verreauxi,-95.2375362456,29.7792630984,inat
Propithecus verreauxi,-95.3940652777,29.6588215858,inat
Propithecus verreauxi,-95.3557999387,29.6667454716,inat
Propithecus verreauxi,46.8611565347,-16.2810599933,inat
Propithecus verreauxi,46.2183333196,-15.7455238989,inat
Propithecus verreauxi,46.188839517,-15.6336763615,inat
Propithecus verreauxi,46.1753640122,-15.7934759377,inat
Propithecus verreauxi,46.0773849719,-15.710185641,inat
Propithecus verreauxi,46.1091716027,-15.6756331359,inat
Propithecus verreauxi,44.3730682602,-20.7169498433,inat
Propithecus verreauxi,45.2849686783,-22.4986604344,inat
Propithecus verreauxi,44.7745062109,-20.1178225194,inat
Propithecus verreauxi,44.60761514,-22.9316769816,inat
Propithecus verreauxi,46.8372341672,-16.2824687048,inat
Propithecus verreauxi,44.7765650578,-22.8418301915,inat
Propithecus verreauxi,-78.9901953721,35.9423084626,inat
Propithecus verreauxi,-78.8037682942,35.9217453467,inat
Propithecus verreauxi,46.766791507,-15.5794081148,inat
Propithecus verreauxi,47.0471043192,-16.1373816792,inat
Propithecus verreauxi,46.3539389921,-25.1636811668,inat
Propithecus verreauxi,44.6277741435,-22.8151868033,inat
Propithecus verreauxi,45.3244458819,-22.5717305159,inat
Propithecus verreauxi,45.3920642672,-22.5451507214,inat
Propithecus verreauxi,-122.4184619161,37.6525905778,inat
Propithecus verreauxi,46.2358507514,-25.0057897208,inat
Propithecus verreauxi,46.9918810412,-16.3695127918,inat
Propithecus verreauxi,44.5847132292,-23.7865032288,inat
Propithecus verreauxi,-84.5817314237,39.0062196137,inat
Propithecus verreauxi,46.2930969959,-25.152285327,inat
Propithecus verreauxi,45.3099814464,-22.438527817,inat
Propithecus verreauxi,46.990102525,-16.3201942014,inat
Propithecus verreauxi,46.9923604295,-16.2796523521,inat
Propithecus verreauxi,47.2509481158,-14.9307990161,inat
Propithecus verreauxi,48.2757094534,-13.301765191,inat
Propithecus verreauxi,46.8066242121,-16.3221597841,inat
Propithecus verreauxi,46.8008519748,-16.3460769,inat
Propithecus verreauxi,44.6783349038,-22.9801593418,inat
Propithecus verreauxi,44.7006459783,-22.9570778755,inat
Propithecus verreauxi,45.3344444045,-22.5302690889,inat
Propithecus verreauxi,45.2763032744,-22.4861037385,inat
Propithecus verreauxi,44.738726451,-22.8830202188,inat
Propithecus verreauxi,46.3352756025,-25.1499400617,inat
Propithecus verreauxi,46.3539280939,-25.0367413674,inat
Propithecus verreauxi,46.2744832236,-25.1841118127,inat
Propithecus verreauxi,44.6543705795,-22.8125355319,inat
Propithecus verreauxi,45.2385830594,-22.5136900309,inat
Propithecus verreauxi,44.6058647367,-18.6194965307,inat
Propithecus verreauxi,44.1370861684,-20.641161829,inat
Propithecus verreauxi,46.9558982994,-16.317919657,inat
Propithecus verreauxi,44.7043561168,-22.9999984427,inat
Propithecus verreauxi,47.3301528654,-14.8667197552,inat
Propithecus verreauxi,-79.0522603739,35.9032479961,inat
Propithecus verreauxi,47.2990765591,-14.9083819528,inat
Propithecus verreauxi,44.6576189143,-18.4396333109,inat
Propithecus verreauxi,47.2559642045,-14.8261229969,inat
Propithecus verreauxi,46.1451382086,-15.610438145,inat
Propithecus verreauxi,47.2473887394,-14.9472731332,inat
Propithecus verreauxi,47.354171826,-14.9448365104,inat
Propithecus verreauxi,47.3462670852,-14.9737239105,inat
Propithecus verreauxi,45.2641593261,-22.5318250911,inat
Propithecus verreauxi,46.3558814166,-24.8552933698,inat
Propithecus verreauxi,46.9860002686,-16.2120154167,inat
Propithecus verreauxi,47.347127989,-18.9672058199,inat
Propithecus verreauxi,46.3049918486,-15.6402994035,inat
Propithecus verreauxi,46.8581689982,-16.2108758641,inat
Propithecus verreauxi,46.9103180902,-16.277219367,inat
Propithecus verreauxi,46.8708898266,-16.2944901273,inat
Propithecus verreauxi,46.9008933191,-16.3949933397,inat
Propithecus verreauxi,46.8698100215,-16.3657889274,inat
Propithecus verreauxi,44.6341162258,-22.8277764839,inat
Propithecus verreauxi,47.3201001933,-14.8826565529,inat
Propithecus verreauxi,46.3301916407,-24.8604245172,inat
Propithecus verreauxi,47.2349553594,-14.816216466,inat
Propithecus verreauxi,46.2991255991,-24.8382249079,inat
Propithecus verreauxi,-118.2181684287,34.1197385396,inat
Propithecus verreauxi,47.2631120396,-18.920450601,inat
Propithecus verreauxi,47.2607843736,-18.8126627619,inat
Propithecus verreauxi,44.6918071365,-22.8152548462,inat
Propithecus verreauxi,46.0708494971,-24.9649913927,inat
Propithecus verreauxi,47.3599690949,-14.8468559136,inat
Propithecus verreauxi,47.0366187702,-16.1929120774,inat
Propithecus verreauxi,45.3435833983,-16.0597642484,inat
Propithecus verreauxi,45.3295371883,-22.577842486,inat
Propithecus verreauxi,46.134282836,-24.9575129187,inat
Propithecus verreauxi,47.3318705591,-14.8733598684,inat
Propithecus verreauxi,47.3783938136,-14.8150316785,inat
Propithecus verreauxi,47.3377459677,-14.9057783339,inat
Propithecus verreauxi,46.6957343742,-15.5602204275,inat
Propithecus verreauxi,47.2787365295,-15.2721157469,inat
Propithecus verreauxi,47.3008146391,-14.8429265018,inat
Propithecus verreauxi,47.3746198909,-14.8557033336,inat
Propithecus verreauxi,46.241430445,-25.1845304187,inat
Propithecus verreauxi,46.882051464,-16.2250089093,inat
Propithecus verreauxi,46.8109324038,-16.2080973678,inat
Propithecus verreauxi,46.8878504676,-16.36020835,inat
Propithecus verreauxi,47.3004226877,-14.8862282696,inat
Propithecus verreauxi,47.356611937,-14.8920334001,inat
Propithecus verreauxi,47.2525493385,-14.9815149678,inat
Propithecus verreauxi,47.2766221657,-18.9346565856,inat
Propithecus verreauxi,47.3530346447,-18.8027407792,inat
Propithecus verreauxi,44.7239339034,-22.8358611023,inat
Propithecus verreauxi,45.2524262638,-22.4357132942,inat
Propithecus verreauxi,47.2423988088,-14.8884643048,inat
Propithecus verreauxi,44.6714538598,-22.88419967,inat
Propithecus verreauxi,47.2754270654,-15.0338160474,inat
Propithecus verreauxi,47.3954981717,-15.142426308,inat
Propithecus verreauxi,44.5472944123,-20.1134625152,inat
Propithecus verreauxi,44.5818852898,-18.9920666541,inat
Propithecus verreauxi,44.8654266203,-19.6377572847,inat
Propithecus verreauxi,44.8764202525,-19.7578557918,inat
Propithecus verreauxi,44.7815635162,-22.6796533397,inat
Propithecus verreauxi,46.8295133572,-15.4492306477,inat
Propithecus verreauxi,46.8705102309,-16.2747193039,inat
Propithecus verreauxi,46.8661224783,-16.3335463826,inat
Propithecus verreauxi,44.7384032342,-23.741463831,inat
Propithecus verreauxi,47.3803620728,-14.9426534514,inat
Propithecus verreauxi,45.2404156625,-22.5918705624,inat
Propithecus verreauxi,46.8939470852,-16.2412183024,inat
Propithecus verreauxi,46.0933380558,-24.9970751343,inat
Propithecus verreauxi,46.9590504113,-24.874348211,inat
Propithecus verreauxi,46.9156520147,-16.2520851017,inat
Propithecus verreauxi,47,-20,idigbio
Propithecus verreauxi,46.3,-25,idigbio
Propithecus verreauxi,44.5333333,-23.6666667,idigbio
Propithecus verreauxi,46.2833333,-24.9833333,idigbio
Propithecus verreauxi,44.6333333,-20.0833333,idigbio
Propithecus verreauxi,43.9000015,-23.4333,idigbio
Propithecus verreauxi,48.7,-19.4,idigbio
Lycalopex culpaeus,-71.029409,-33.016936,gbif
Lycalopex culpaeus,-73.019687,-50.478982,gbif
Lycalopex culpaeus,-70.492905,-32.511422,gbif
Lycalopex culpaeus,-72.949897000000007,-50.94308,gbif
Lycalopex culpaeus,-78.454597,-0.620148,gbif
Lycalopex culpaeus,-78.505048,-0.659734,gbif
Lycalopex culpaeus,-78.439953,-0.656283,gbif
Lycalopex culpaeus,-72.872131,-50.971596,gbif
Lycalopex culpaeus,-71.179649,-47.24622,gbif
Lycalopex culpaeus,-70.253953,-33.359172,gbif
Lycalopex culpaeus,-78.156443,-0.551611,gbif
Lycalopex culpaeus,-78.315798,-0.463772,gbif
Lycalopex culpaeus,-67.194399,-25.455075,gbif
Lycalopex culpaeus,-68.140737,-16.514039,gbif
Lycalopex culpaeus,-69.902718,-35.873117,gbif
Lycalopex culpaeus,-68.016078,-22.358087,gbif
Lycalopex culpaeus,-71.193061,-47.240965,gbif
Lycalopex culpaeus,-71.190277,-28.710556,gbif
Lycalopex culpaeus,-78.258406,-0.83458,gbif
Lycalopex culpaeus,-72.517102,-41.148837,gbif
Lycalopex culpaeus,-70.988208,-33.068561,gbif
Lycalopex culpaeus,-78.34951,-0.24448,gbif
Lycalopex culpaeus,-68.024,-16.653,gbif
Lycalopex culpaeus,-79.440173,-4.7121,gbif
Lycalopex culpaeus,-72.965155,-50.252519,gbif
Lycalopex culpaeus,-65.768761,-26.738341,gbif
Lycalopex culpaeus,-70.358632,-33.346817,gbif
Lycalopex culpaeus,-71.1149,-33.985962,gbif
Lycalopex culpaeus,-72.524231,-51.038155,gbif
Lycalopex culpaeus,-70.298323,-33.337827,gbif
Lycalopex culpaeus,-78.472983,-0.613403,gbif
Lycalopex culpaeus,-68.037393,-22.415407,gbif
Lycalopex culpaeus,-67.882997,-22.051545,gbif
Lycalopex culpaeus,-69.219724,-32.479995,gbif
Lycalopex culpaeus,-71.045158,-33.929106,gbif
Lycalopex culpaeus,-68.015072,-22.334508,gbif
Lycalopex culpaeus,-68.067167,-22.755041,gbif
Lycalopex culpaeus,-69.561059,-18.204546,gbif
Lycalopex culpaeus,-71.110897,-31.547833,gbif
Lycalopex culpaeus,-68.011389,-22.341111,gbif
Lycalopex culpaeus,-67.82677,-23.696987,gbif
Lycalopex culpaeus,-68.015512,-22.351123,gbif
Lycalopex culpaeus,-68.0155,-22.3477,gbif
Lycalopex culpaeus,-67.831955,-22.840984,gbif
Lycalopex culpaeus,-68.242653,-24.796037,gbif
Lycalopex culpaeus,-67.489134,-20.133777,gbif
Lycalopex culpaeus,-78.151519,-0.35022,gbif
Lycalopex culpaeus,-71.49895,-32.88401,gbif
Lycalopex culpaeus,-71.684455,-30.613091,gbif
Lycalopex culpaeus,-65.852596,-25.184505,gbif
Lycalopex culpaeus,-70.506926000000007,-33.499089,gbif
Lycalopex culpaeus,-70.261163,-33.360427,gbif
Lycalopex culpaeus,-69.12158,-32.482638,gbif
Lycalopex culpaeus,-70.975305,-32.986108,gbif
Lycalopex culpaeus,-73.117867,-51.122682,gbif
Lycalopex culpaeus,-71.133024,-32.982243,gbif
Lycalopex culpaeus,-71.377876,-30.70345,gbif
Lycalopex culpaeus,-67.88295,-22.051401,gbif
Lycalopex culpaeus,-65.282893,-22.219652,gbif
Lycalopex culpaeus,-78.481372,0.023093,gbif
Lycalopex culpaeus,-69.108124,-32.484476,gbif
Lycalopex culpaeus,-65.693631,-25.858833,gbif
Lycalopex culpaeus,-68.015242,-22.350913,gbif
Lycalopex culpaeus,-68.038178,-21.557703,gbif
Lycalopex culpaeus,-67.733422,-21.946223,gbif
Lycalopex culpaeus,-68.554687,-54.842618,gbif
Lycalopex culpaeus,-70.647914,-40.218723,gbif
Lycalopex culpaeus,-70.307739,-33.348848,gbif
Lycalopex culpaeus,-72.047653,-45.575775,gbif
Lycalopex culpaeus,-70.336719,-33.649938,gbif
Lycalopex culpaeus,-69.110344,-32.486249,gbif
Lycalopex culpaeus,-65.805599,-26.644224,gbif
Lycalopex culpaeus,-72.886325,-49.331494,gbif
Lycalopex culpaeus,-63.588653,-16.290154,gbif
Lycalopex culpaeus,-68.125629,-54.705068,gbif
Lycalopex culpaeus,-70.267353,-33.622624,gbif
Lycalopex culpaeus,-73.019943,-50.469087,gbif
Lycalopex culpaeus,-70.964985,-33.176784,gbif
Lycalopex culpaeus,-68.025,-16.653,gbif
Lycalopex culpaeus,-75.015152,-9.189967,gbif
Lycalopex culpaeus,-69.099887,-32.487422,gbif
Lycalopex culpaeus,-70.590279,-33.370277,gbif
Lycalopex culpaeus,-78.47531,-0.61119,gbif
Lycalopex culpaeus,-78.457851,-0.616395,gbif
Lycalopex culpaeus,-72.982514,-50.476147,gbif
Lycalopex culpaeus,-64.839863,-31.57231,gbif
Lycalopex culpaeus,-67.817541,-23.663465,gbif
Lycalopex culpaeus,-71.117226,-33.00249,gbif
Lycalopex culpaeus,-67.805954,-23.725084,gbif
Lycalopex culpaeus,-71.492113,-44.574929,gbif
Lycalopex culpaeus,-72.872257,-50.9717,gbif
Lycalopex culpaeus,-70.809619,-47.354441,gbif
Lycalopex culpaeus,-78.261009,0.134036,gbif
Lycalopex culpaeus,-70.352078,-33.346787,gbif
Lycalopex culpaeus,-67.643689,-20.377042,gbif
Lycalopex culpaeus,-70.304455,-33.367052,gbif
Lycalopex culpaeus,-71.109201,-31.545858,gbif
Lycalopex culpaeus,-68.79364,-52.237892,gbif
Lycalopex culpaeus,-68.103611,-54.696111,gbif
Lycalopex culpaeus,-64.709376,-31.625942,gbif
Lycalopex culpaeus,-70.803715,-30.169071,gbif
Lycalopex culpaeus,-71.094002,-36.881021,gbif
Lycalopex culpaeus,-67.495537,-23.056417,gbif
Lycalopex culpaeus,-67.363268,-22.595681,gbif
Lycalopex culpaeus,-73.024383,-50.463467,gbif
Lycalopex culpaeus,-69.170833,-27.085833,gbif
Lycalopex culpaeus,-72.775871,-50.450138,gbif
Lycalopex culpaeus,-70.966301,-35.609692,gbif
Lycalopex culpaeus,-70.327106,-33.356339,gbif
Lycalopex culpaeus,-70.965833,-33.966667,gbif
Lycalopex culpaeus,-65.402375,-22.952312,gbif
Lycalopex culpaeus,-67.759552,-20.972521,gbif
Lycalopex culpaeus,-72.913511,-50.415996,gbif
Lycalopex culpaeus,-69.750647,-28.11602,gbif
Lycalopex culpaeus,-70.356948,-33.34676,gbif
Lycalopex culpaeus,-70.356973,-33.348684,gbif
Lycalopex culpaeus,-65.658533,-23.699063,gbif
Lycalopex culpaeus,-70.294486,-33.335363,gbif
Lycalopex culpaeus,-78.149067,-0.326005,gbif
Lycalopex culpaeus,-68.052464,-17.024687,gbif
Lycalopex culpaeus,-78.148105,-0.325362,gbif
Lycalopex culpaeus,-69.148088,-32.481986,gbif
Lycalopex culpaeus,-70.25,-33.3,gbif
Lycalopex culpaeus,-73.02428,-50.463347,gbif
Lycalopex culpaeus,-78.201246,-0.3341,gbif
Lycalopex culpaeus,-78.158743,-0.471927,gbif
Lycalopex culpaeus,-78.44744,-0.581834,gbif
Lycalopex culpaeus,-73.406788,-50.942326,gbif
Lycalopex culpaeus,-72.706539,-41.215055,gbif
Lycalopex culpaeus,-78.148281,-0.325406,gbif
Lycalopex culpaeus,-71.617912,-13.199013,gbif
Lycalopex culpaeus,-78.149458,-0.332219,gbif
Lycalopex culpaeus,-72.937932,-50.944301,gbif
Lycalopex culpaeus,-68.053389,-21.603389,gbif
Lycalopex culpaeus,-71.273118,-46.941189,gbif
Lycalopex culpaeus,-70.107915,-33.687094,gbif
Lycalopex culpaeus,-71.190364,-46.88356,gbif
Lycalopex culpaeus,-71.034469,-35.598846,gbif
Lycalopex culpaeus,-73.001136,-51.004544,gbif
Lycalopex culpaeus,-68.101563,-21.3294,gbif
Lycalopex culpaeus,-69.522504,-52.494655,gbif
Lycalopex culpaeus,-71.106718,-31.50953,gbif
Lycalopex culpaeus,-67.896094,-22.026847,gbif
Lycalopex culpaeus,-70.462704,-25.002713,gbif
Lycalopex culpaeus,-70.360703,-37.297032,gbif
Lycalopex culpaeus,-71.815964,-41.026508,gbif
Lycalopex culpaeus,-69.453914,-33.605237,gbif
Lycalopex culpaeus,-76.128003,-12.642729,gbif
Lycalopex culpaeus,-70.356269,-33.348107,gbif
Lycalopex culpaeus,-65.603142,-23.673009,gbif
Lycalopex culpaeus,-65.602861,-23.673431,gbif
Lycalopex culpaeus,-68.465509,-21.814811,gbif
Lycalopex culpaeus,-68.013101,-22.338244,gbif
Lycalopex culpaeus,-76.488319,-11.659472,gbif
Lycalopex culpaeus,-66.998801,-20.624713,gbif
Lycalopex culpaeus,-71.278138,-47.154268,gbif
Lycalopex culpaeus,-72.960349,-37.822985,gbif
Lycalopex culpaeus,-72.874389,-50.972222,gbif
Lycalopex culpaeus,-72.801194,-50.9805,gbif
Lycalopex culpaeus,-70.359623,-33.347544,gbif
Lycalopex culpaeus,-74.351778,-15.753698,gbif
Lycalopex culpaeus,-69.308141,-33.097528,gbif
Lycalopex culpaeus,-69.007688,-32.519762,gbif
Lycalopex culpaeus,-71.650291,-30.63984,gbif
Lycalopex culpaeus,-72.941081,-49.188869,gbif
Lycalopex culpaeus,-68.537292,-54.806581,gbif
Lycalopex culpaeus,-70.824653,-33.7384,gbif
Lycalopex culpaeus,-68.302951,-54.801912,gbif
Lycalopex culpaeus,-70.188669,-35.129786,gbif
Lycalopex culpaeus,-72.725338,-50.494445,gbif
Lycalopex culpaeus,-71.586251,-13.174673,gbif
Lycalopex culpaeus,-68.146241,-27.560377,gbif
Lycalopex culpaeus,-73.029534,-50.469018,gbif
Lycalopex culpaeus,-73.129692,-51.124082,gbif
Lycalopex culpaeus,-69.514816,-54.434496,gbif
Lycalopex culpaeus,-76.182118,-11.019764,gbif
Lycalopex culpaeus,-78.158418,-0.398176,gbif
Lycalopex culpaeus,-68.57666,-54.85358,gbif
Lycalopex culpaeus,-65.576025,-44.903296,gbif
Lycalopex culpaeus,-68.53947,-53.84388,gbif
Lycalopex culpaeus,-68.44414,-54.83532,gbif
Lycalopex culpaeus,-68.56756,-54.84301,gbif
Lycalopex culpaeus,-68.57751,-54.85358,gbif
Lycalopex culpaeus,-78.42586,-0.72495,gbif
Lycalopex culpaeus,-68.57481,-53.86695,gbif
Lycalopex culpaeus,-68.48628,-54.84489,gbif
Lycalopex culpaeus,-68.41632,-54.8348,gbif
Lycalopex culpaeus,-67.017975,-20.766387,gbif
Lycalopex culpaeus,-67.785645,-23.697441,gbif
Lycalopex culpaeus,-71.175656,-41.144293,gbif
Lycalopex culpaeus,-68.47196,-54.83609,gbif
Lycalopex culpaeus,-78.184734,-0.447178,gbif
Lycalopex culpaeus,-72.06756,-47.73192,gbif
Lycalopex culpaeus,-68.56347,-54.83288,gbif
Lycalopex culpaeus,-68.48228,-54.84422,gbif
Lycalopex culpaeus,-68.38612,-54.82782,gbif
Lycalopex culpaeus,-72.23098,-47.73932,gbif
Lycalopex culpaeus,-72.36557,-47.74994,gbif
Lycalopex culpaeus,-68.42656,-54.83366,gbif
Lycalopex culpaeus,-68.6107,-54.80111,gbif
Lycalopex culpaeus,-70.838229,-33.016208,gbif
Lycalopex culpaeus,-68.57149,-54.85668,gbif
Lycalopex culpaeus,-71.637383,-30.67483,gbif
Lycalopex culpaeus,-72.603925,-51.570137,gbif
Lycalopex culpaeus,-72.603276,-51.570492,gbif
Lycalopex culpaeus,-68.57675,-54.85354,gbif
Lycalopex culpaeus,-68.56055,-54.83555,gbif
Lycalopex culpaeus,-68.56224,-54.8438,gbif
Lycalopex culpaeus,0,0,gbif
Lycalopex culpaeus,-78.441327,-0.66559,gbif
Lycalopex culpaeus,-68.48888,-54.83138,gbif
Lycalopex culpaeus,-68.49787,-54.84825,gbif
Lycalopex culpaeus,-78.441124,-0.664837,gbif
Lycalopex culpaeus,-68.49152,-54.84163,gbif
Lycalopex culpaeus,-68.49152,-54.52507,gbif
Lycalopex culpaeus,-70.310097,-35.963783,gbif
Lycalopex culpaeus,-69.064444,-45.815556,gbif
Lycalopex culpaeus,-78.149568,-0.490781,gbif
Lycalopex culpaeus,-69.945236,-32.003911,gbif
Lycalopex culpaeus,-72.70752,-50.932054,gbif
Lycalopex culpaeus,-68,-54,gbif
Lycalopex culpaeus,-71.130325,-32.953206,gbif
Lycalopex culpaeus,-72.889401,-51.016036,gbif
Lycalopex culpaeus,-67.25,-23.833333,gbif
Lycalopex culpaeus,-70.593668,-32.6397,gbif
Lycalopex culpaeus,-71.502986,-33.166367,gbif
Lycalopex culpaeus,-68.57498,-54.84812,gbif
Lycalopex culpaeus,-67.780262,-23.736535,gbif
Lycalopex culpaeus,-71.085605,-32.932275,gbif
Lycalopex culpaeus,-69.69026,-34.167516,gbif
Lycalopex culpaeus,-70.426538,-34.536226,gbif
Lycalopex culpaeus,-70.21,-41.09,gbif
Lycalopex culpaeus,-70.21949,-41.09798,gbif
Lycalopex culpaeus,-68.366667,-18.2,gbif
Lycalopex culpaeus,-68.543263163,-54.8473210729,inat
Lycalopex culpaeus,-78.4749813056,-0.6112805278,inat
Lycalopex culpaeus,-78.2491474971,-0.5371646923,inat
Lycalopex culpaeus,-70.4566726939,-33.3248523334,inat
Lycalopex culpaeus,-71.119444,-32.953611,inat
Lycalopex culpaeus,-78.844829734,-1.4757778056,inat
Lycalopex culpaeus,-72.0896229,-15.6093293,inat
Lycalopex culpaeus,-78.4748154022,-0.611691003,inat
Lycalopex culpaeus,-72.9648664444,-50.4863371389,inat
Lycalopex culpaeus,-72.5342971087,-41.1331641378,inat
Lycalopex culpaeus,-78.2271183272,-0.5161155897,inat
Lycalopex culpaeus,-72.94989667,-50.94308,inat
Lycalopex culpaeus,-67.4891345,-20.1337772,inat
Lycalopex culpaeus,-78.1584561902,-0.3211082723,inat
Lycalopex culpaeus,-71.4989499286,-32.8840097765,inat
Lycalopex culpaeus,-70.492905,-32.511422,inat
Lycalopex culpaeus,-72.95974667,-49.35682,inat
Lycalopex culpaeus,-69.522503645,-52.4946553565,inat
Lycalopex culpaeus,-68.1462407839,-27.5603768656,inat
Lycalopex culpaeus,-65.6585325096,-23.6990629449,inat
Lycalopex culpaeus,-69.0076878516,-32.5197619613,inat
Lycalopex culpaeus,-73.0196868732,-50.4789816679,inat
Lycalopex culpaeus,-69.1215803667,-32.4826377351,inat
Lycalopex culpaeus,-70.3255073726,-33.3563480337,inat
Lycalopex culpaeus,-65.5760247226,-44.9032960836,inat
Lycalopex culpaeus,-71.5208499134,-32.06774555,inat
Lycalopex culpaeus,-71.513021811,-32.0413364531,inat
Lycalopex culpaeus,-71.0294094092,-33.0169364364,inat
Lycalopex culpaeus,-71.3813018799,-33.7267494202,inat
Lycalopex culpaeus,-65.8055994278,-26.6442244569,inat
Lycalopex culpaeus,-79.86882833,-2.1436195,inat
Lycalopex culpaeus,-70.8862611117,-33.4914333333,inat
Lycalopex culpaeus,-70.2499998361,-33.2999522227,inat
Lycalopex culpaeus,-67.7802620913,-23.7365346615,inat
Lycalopex culpaeus,-79.440173475,-4.7121002592,inat
Lycalopex culpaeus,-73.1149,-51.12331383,inat
Lycalopex culpaeus,-71.1067176728,-31.5095302235,inat
Lycalopex culpaeus,-70.8246527783,-33.7384,inat
Lycalopex culpaeus,-70.3569731667,-33.348684,inat
Lycalopex culpaeus,-70.3569483333,-33.34676,inat
Lycalopex culpaeus,-70.304455,-33.3670516667,inat
Lycalopex culpaeus,-67.7334216162,-21.9462231102,inat
Lycalopex culpaeus,-67.6258155441,-27.942605202,inat
Lycalopex culpaeus,-70.3596234241,-33.3475443499,inat
Lycalopex culpaeus,-69.1103437305,-32.4862494436,inat
Lycalopex culpaeus,-71.1061411723,-31.5088898172,inat
Lycalopex culpaeus,-70.2514953613,-32.900806427,inat
Lycalopex culpaeus,-71.3362261375,-35.5783200559,inat
Lycalopex culpaeus,-72.1869585897,-40.7802260731,inat
Lycalopex culpaeus,-69.6334863827,-28.3757586614,inat
Lycalopex culpaeus,-70.336719,-33.649938,inat
Lycalopex culpaeus,-68.1036111111,-54.6961111111,inat
Lycalopex culpaeus,-78.9553496508,-2.895746242,inat
Lycalopex culpaeus,-72.0476531982,-45.5757751465,inat
Lycalopex culpaeus,-72.4922443461,-51.4953724668,inat
Lycalopex culpaeus,-76.182118,-11.019764,inat
Lycalopex culpaeus,-70.647913974,-40.2187229725,inat
Lycalopex culpaeus,-68.0152416667,-22.3509133333,inat
Lycalopex culpaeus,-68.5546875,-54.8426176787,inat
Lycalopex culpaeus,-68.0381783333,-21.5577033333,inat
Lycalopex culpaeus,-78.1482620239,-0.3254573941,inat
Lycalopex culpaeus,-70.3077394143,-33.3488483832,inat
Lycalopex culpaeus,-70.8096188068,-47.3544407745,inat
Lycalopex culpaeus,-65.693631,-25.858833,inat
Lycalopex culpaeus,-69.108124,-32.484476,inat
Lycalopex culpaeus,-78.42586,-0.72495,inat
Lycalopex culpaeus,-78.481371738000007,0.0230928132,inat
Lycalopex culpaeus,-68.5772916285,-54.8552942612,inat
Lycalopex culpaeus,-71.110897,-31.547833,inat
Lycalopex culpaeus,-79.2411440836,-2.7786629257,inat
Lycalopex culpaeus,-78.1564432,-0.5516115,inat
Lycalopex culpaeus,-68.1015627103,-21.3294002351,inat
Lycalopex culpaeus,-64.8398633612,-31.5723095895,inat
Lycalopex culpaeus,-69.994195,-15.826305,inat
Lycalopex culpaeus,-76.488319,-11.659472,inat
Lycalopex culpaeus,-65.2828928426,-22.2196523712,inat
Lycalopex culpaeus,-78.1479415894,-0.325379163,inat
Lycalopex culpaeus,-69.099887386,-32.4874220685,inat
Lycalopex culpaeus,-71.3778763897,-30.70345017,inat
Lycalopex culpaeus,-71.5517572549,-38.408617816,inat
Lycalopex culpaeus,-69.9027183333,-35.8731166667,inat
Lycalopex culpaeus,-78.441123985,-0.6648366375,inat
Lycalopex culpaeus,-78.4413268839,-0.6655900625,inat
Lycalopex culpaeus,-71.1330236123,-32.9822431505,inat
Lycalopex culpaeus,-67.8960941488,-22.0268468073,inat
Lycalopex culpaeus,-73.1178669669,-51.1226818163,inat
Lycalopex culpaeus,-70.0979990512,-33.6805387298,inat
Lycalopex culpaeus,-78.838590011,-1.4735293368,inat
Lycalopex culpaeus,-67.883155,-22.0511583333,inat
Lycalopex culpaeus,-70.9753052282,-32.9861083491,inat
